symbol,Name,Rating,Fair Price,Expected Return,Base Return,Growth Potential,Liquid Position,Debt Position,Market Cap,Sector
AKG,Asanko Gold Inc.,sell,0.41340374753802056,-0.34330124641228604,-0.4621171572600098,0.0,0.05001676854696724,0.0013303595483056263,158424517.0,Basic Materials
AKO.A,Embotelladora Andina S.A.,hold,18.8110688706927,0.0543548746284294,-0.06777149862534304,-0.15452984460983388,0.1034771077705543,0.06983883964524451,2506371747.0,Consumer Defensive
AKO.B,Embotelladora Andina S.A.,sell,20.398278515819598,0.016988195365681108,-0.0900836261125676,-0.14661927556166143,0.09214140127153869,0.06216287313411617,2816817186.0,Consumer Defensive
AKP,Alliance California Municipal Income Fund Inc,buy,16.364124942584535,0.25499599193855643,0.1476736212591021,,,0.03985358792700344,117883325.0,Financial Services
AKR,Acadia Realty Trust,sell,25.489040435590198,0.05129041893379688,-0.03076233832741937,0.07232449102690608,0.05668509336238614,-0.12501164332837922,2135880272.0,Real Estate
AKRX,Akorn Inc.,buy,10.577228278013166,1.8956046859645272,0.9816579887156802,-0.31280522779702935,0.6123729080656981,0.5469102342277274,469341475.0,Healthcare
AKS,AK Steel Holding Corporation,strong buy,8.053138503635344,1.9538983539479147,0.3964863399702634,-0.035759761130158996,0.8436810633488814,0.682021929006478,880362082.0,Basic Materials
AKTS,Akoustis Technologies Inc.,strong sell,2.8615282508801783,-0.47099440258945585,-0.4621171572600098,0.0,0.028795278945015435,-0.10514130702691238,184603996.0,Technology
AKTX,Akari Therapeutics Plc,hold,1.856264781915278,-0.009016400374276368,-0.3775790284409306,,0.19383529845993008,0.10725854685427327,30666437.0,Healthcare
AL,Air Lease Corporation Class A,hold,25.660562252111678,-0.13126541519633605,-0.09979639884650271,0.1502890140257671,0.21738851230256806,-0.570014327043658,4079043254.0,Industrials
ALAC,Alberton Acquisition Corporation,sell,5.289973580024414,-0.3954780619151213,-0.4621309681087471,,-0.0008158765588250905,,144694038.0,Industrials
ALB,Albemarle Corporation,buy,114.50531214282668,0.5676927929087585,0.0923619963593465,0.18692144183631587,0.10743579625186683,0.09248645141769085,8221397558.0,Basic Materials
ALBO,Albireo Pharma Inc.,sell,17.317377220754164,-0.20060487655633347,-0.25309476317429125,,0.3017322567805758,-0.3167111529150689,283208496.0,Healthcare
ALCO,Alico Inc.,hold,27.666759191445642,0.02622037058255998,-0.1724834986542626,-0.22205534894843504,0.1497357901466443,0.174153383000079,221929247.0,Consumer Defensive
ALDR,Alder BioPharmaceuticals Inc.,sell,3.303646206731621,-0.6274853994514623,-0.2980158947836151,,0.30520220021135347,-0.7021404876316515,739977219.0,Healthcare
ALDX,Aldeyra Therapeutics Inc.,sell,6.115147065868553,-0.27214816477794296,-0.4146122045534477,,0.07470893416753133,0.0002863228555225472,243023459.0,Healthcare
ALE,Allete Inc.,hold,74.59545890136309,0.08425861080879483,-0.0604334022667683,-0.03840381187435393,0.049686721515393995,0.04588297393736762,3848963723.0,Utilities
ALEX,Alexander & Baldwin Inc. REIT Holding Company,sell,16.01899912665442,-0.08447765791418854,-0.31105547474906736,0.006498688345037529,0.04509949106608735,0.01685678123176859,1523373355.0,Real Estate
ALG,Alamo Group Inc.,buy,116.69399402209075,0.5300175500391516,0.07281809558906405,0.055637488203303276,0.24131587391644604,0.06135429679315796,956894242.0,Industrials
ALGN,Align Technology Inc.,hold,202.54321611406974,0.09899724178212445,-0.23579558270489942,0.24978964031385842,0.03858175515476714,-0.030920245984055517,15856903533.0,Healthcare
ALGR,Allegro Merger Corp.,sell,5.416885863887623,-0.3825935660914452,-0.45158042311144453,,0.0015180742675484638,,187741000.0,Industrials
ALGT,Allegiant Travel Company,hold,132.37168588026344,0.20960083180540234,0.17384222930617144,0.17613812234941983,-0.030791206662788673,-0.22818373923772606,1960670475.0,Industrials
ALIM,Alimera Sciences Inc.,strong buy,2.829744288366818,2.3204223272596565,0.9926753238696402,0.9998059180044785,0.2502632963830673,0.010209006250019526,60961616.0,Healthcare
ALJJ,ALJ Regional Holdings Inc.,strong buy,5.030870902042716,2.7915570957606057,0.9999999984043582,0.9999999937326889,0.4535865018817702,0.2705018189893369,51369911.0,Industrials
ALK,Alaska Air Group Inc.,strong buy,106.08545737672084,0.7722044489888413,0.37624679717804943,0.05480055061481126,0.10775537361119314,0.11516449681734997,7908455265.0,Industrials
ALKS,Alkermes plc,sell,27.05513428929465,-0.10032161130185084,-0.3433666679073639,0.08290152525421579,0.08559789244386296,0.007076856154983435,5051494405.0,Healthcare
ALL,Allstate Corporation (The),buy,92.66305576445862,0.24345045989582803,-0.08866785551032852,,0.008001580584362289,0.19106838115075497,28743707432.0,Financial Services
ALLE,Allegion plc,hold,93.0500490558563,0.22123523800070677,-0.02611618326308418,0.08732257586419445,0.053677089884891505,0.01890534480602102,7801226469.0,Industrials
ALLK,Allakos Inc.,sell,29.464445449659856,-0.3128793676227361,-0.42277964567472914,,0.04919555234707951,-0.006764057047537353,2002475955.0,Healthcare
ALLO,Allogene Therapeutics Inc.,sell,15.777044239145665,-0.3978973900992718,-0.480391456758807,,0.015025283907084352,,3584953621.0,Healthcare
ALLT,Allot Ltd.,sell,4.798932406536656,-0.16715124810294685,-0.4621171572600098,0.0,0.3340803834879369,-0.10658325708332483,211388849.0,Technology
ALLY,Ally Financial Inc.,buy,48.6567328947197,1.0922888027517563,0.13978542037138797,,-0.06810263190233978,0.8966316490196129,10211380440.0,Financial Services
ALNA,Allena Pharmaceuticals Inc.,sell,7.212999986215191,-0.10818836168009864,-0.3267068348506209,,0.1975674260888085,-0.04651773567073714,181660929.0,Healthcare
ALNY,Alnylam Pharmaceuticals Inc.,sell,61.33604638668778,-0.24429012224432006,-0.39517430836937983,,0.07439284770192645,0.009022555670682442,9003825505.0,Healthcare
ALO,Alio Gold Inc. (Canada),buy,1.51319332603474,0.6856842955689838,0.6623798362098394,-0.7189463881660418,0.6532243187815854,0.021557745991150012,79209649.0,Basic Materials
ALOT,AstroNova Inc.,buy,26.244510300248685,0.4016089423065773,-0.024061611707722252,0.1387399636827824,0.1902229386352543,0.014581379085446322,138291073.0,Technology
ALPN,Alpine Immune Sciences Inc.,hold,6.728184643445312,0.3490277624563198,-0.12137411404521958,,0.3966792265774308,0.006253867171657657,72725436.0,Healthcare
ALQA,Alliqua BioMedical Inc.,strong buy,8.688854402245953,2.7806544247379015,0.999999999892804,0.999999997907981,0.47952072102362875,0.2336649231610366,11712191.0,Healthcare
ALRM,Alarm.com Holdings Inc.,sell,43.477003403610645,-0.13781538055542591,-0.3480972982711408,0.14297012835774492,0.040486917468104844,-0.0432846263375356,2634891970.0,Technology
ALRN,Aileron Therapeutics Inc.,buy,1.5591194588627657,0.6869966303298537,0.3941387598842123,,0.7850225822648338,-0.5596334945716432,14198357.0,Healthcare
ALSK,Alaska Communications Systems Group Inc.,buy,3.0128272997462098,0.8127911759558637,0.22428689670169577,-0.18613750024334252,0.2842187350308778,0.3992474683657461,93074587.0,Communication Services
ALSN,Allison Transmission Holdings Inc.,hold,47.613576054111675,0.12570706172916996,-0.17186320715883885,-0.012190905972665256,0.06186458675592066,0.1231055670338066,6166891077.0,Consumer Cyclical
ALT,Altimmune Inc.,sell,2.0536934864652356,-0.1662276775217149,-0.4621171572600098,0.0,0.22006068502476306,0.008360011961080938,23464097.0,Healthcare
ALTM,Altus Midstream Company,sell,4.56124551499195,-0.39389183201685823,-0.461402462942448,,-7.976669250475688e-05,,2752151213.0,Energy
ALTR,Altair Engineering Inc.,sell,23.568501603267528,-0.1262191541867374,-0.2902514681867817,0.02629982600736902,0.07024533656899101,1.836867123339303e-05,2055699161.0,Technology
ALV,Autoliv Inc.,buy,125.79384503885264,0.7484004390353194,0.3357283778202793,0.06449907593016735,0.20647032514817298,0.04826663418982435,6623729701.0,Consumer Cyclical
ALX,Alexander's Inc.,buy,402.58968253220354,0.3687319143795888,0.13217411773425103,-0.04207462334687062,0.14988680337050764,0.04850684524804416,1595772761.0,Real Estate
ALXN,Alexion Pharmaceuticals Inc.,buy,176.64849767231263,0.6601125507617965,0.1427151863163716,0.3670434537061362,0.059165925244186734,0.020641687521145258,24792728714.0,Healthcare
ALYA,Alithya Group inc.,sell,2.0135399033046877,-0.25910650042323885,-0.40113078505216426,,0.07455550187647453,,144807736.0,Technology
AM,Antero Midstream Partners LP representing limited partner interests,buy,42.07812419315081,0.9274402312208605,0.20396048075067585,0.8707449227059754,0.015434061767645613,-0.27642721551952043,4339569326.0,Energy
AMAG,AMAG Pharmaceuticals Inc.,strong buy,56.60784186761888,2.6254726713520036,0.9999651726974328,0.9999256285764322,0.44928657804962246,0.10882650927606474,550593552.0,Healthcare
AMAL,Amalgamated Bank,sell,17.651572171681824,0.026645729040534236,-0.14759598755184167,,0.08352240174493941,,599212093.0,Financial Services
AMAT,Applied Materials Inc.,strong buy,76.81819976676005,1.325842263951345,0.2784647913294085,0.5233948781859712,0.15979003177281115,0.24703919367328275,33340319915.0,Technology
AMBA,Ambarella Inc.,hold,41.45103907361031,0.16260852049644842,0.16538749509966255,-0.23756123903081505,0.16646517488996082,0.0008483067851892123,1213130766.0,Technology
AMBC,Ambac Financial Group Inc.,buy,47.539601157651184,1.763649850369056,0.5073717513059635,,0.03150878882148889,0.9992722178891618,849148487.0,Financial Services
AMBO,Ambow Education Holding Ltd. American Depository Shares each representing two Class A,strong buy,10.577327568630578,0.9073086834803031,0.22544960558286942,-0.012581674255839448,0.33202444093214045,0.2733926391948931,125491786.0,Consumer Defensive
AMBR,Amber Road Inc.,sell,6.015052330893457,-0.21730501856818435,-0.37102566794461656,0.01341607127028488,0.06030457444470949,0.01253122090898695,233732688.0,Technology
AMC,AMC Entertainment Holdings Inc. Class A,buy,29.513835512192593,1.1710921264582665,0.7898123253176466,0.4188332348071555,0.20483418177428625,-0.3098563981932728,1452304170.0,Consumer Cyclical
AMCN,AirMedia Group Inc,strong buy,1.3391578132354045,2.691711849695359,0.9301107984357291,,0.919963758358036,0.7741685101491431,23210101.0,Consumer Cyclical
AMCX,AMC Networks Inc.,buy,90.13761037779743,0.5917692276411185,0.12838136655565413,0.034525033897874646,0.2663078593838677,0.02110931824462181,3513314516.0,Consumer Cyclical
AMD,Advanced Micro Devices Inc.,sell,17.087897751095582,-0.08073036232720253,-0.31284629100257555,0.06734620171173011,0.07827773864624388,0.010236546554595716,20257984268.0,Technology
AME,AMETEK Inc.,hold,67.20009706091211,0.04456340450306567,-0.09146545922362992,-0.017594061877579836,0.05885711205795663,0.0027197309555440086,16375781825.0,Industrials
AMED,Amedisys Inc,sell,99.0805984732756,-0.09889930203639806,-0.2456678696708282,0.03240238523179806,0.030106085323670095,0.005336799109348922,3842895065.0,Healthcare
AMEH,Apollo Medical Holdings Inc.,buy,30.134977966102884,0.7396045586982438,-0.05390471709137856,0.5556746139263686,0.162629769257997,-0.00040309148763728597,617272849.0,Healthcare
AMG,Affiliated Managers Group Inc.,buy,115.98440563533221,0.2693688387688801,0.027995228377827308,-0.06837066203992326,0.10344152228847414,0.07281096195958003,5378428287.0,Financial Services
AMGN,Amgen Inc.,buy,254.80475103125048,0.34655020870631387,0.13168918987197875,-0.0017271296826931737,0.12932959587422954,0.011174793035260588,127800691577.0,Healthcare
AMGP,Antero Midstream GP LP of Beneficial Interests,strong sell,6.383254769463102,-0.39916042353402464,-0.19593459762510979,-0.2832100923262977,0.0009736151449504238,-0.0007469031965550155,2281188116.0,Energy
AMH,American Homes 4 Rent of Beneficial Interest,sell,18.319073836455747,-0.041880752469415125,-0.2931460664059502,0.2000194908259587,0.044881719651271634,-0.07018277465570044,6161920289.0,Real Estate
AMID,American Midstream Partners LP representing Limited Partner Interests,strong sell,-4.169354859918444,-1.9774823099589383,-0.4621171572600098,0.0,-0.6244018241547435,-0.9584321112966362,214726415.0,Energy
AMKR,Amkor Technology Inc.,strong buy,13.657332284301932,0.9555878208720207,0.23794225850966955,0.05403389397164826,0.4003693425599122,0.14085346929459974,1784520545.0,Technology
AMMA,Alliance MMA Inc.,strong sell,0.0037860179880475804,-0.9140357703103358,-0.4621171572600098,0.0,-0.16339174198487527,-0.35599565381790155,3581196.0,Consumer Cyclical
AMN,AMN Healthcare Services Inc,sell,53.20456231439276,-0.0320553375080707,-0.11685901472629856,0.2537030648943577,0.0839554593048466,-0.34615603890915825,2850972958.0,Healthcare
AMNB,American National Bankshares Inc.,hold,33.29694948333847,0.1323338115237298,-0.11602254377866361,,0.12366908616162386,0.022262195115909877,281737554.0,Financial Services
AMOT,Allied Motion Technologies Inc.,hold,47.49869527282611,0.14203124272183712,-0.09017914334514576,0.005069334763648792,0.1223253028880309,0.021605176064088294,425110497.0,Technology
AMOV,America Movil S.A.B. de C.V. Class An Depositary Shares,sell,12.297505502947882,-0.09479918877409134,-0.30772899796097175,-0.12228727074045675,0.1253281106117865,0.11426719054177381,50152665419.0,Communication Services
AMP,Ameriprise Financial Inc.,hold,103.03276148305905,0.03063342456474502,-0.3115957193356895,,0.14125040354179474,0.07860308627220092,15808586046.0,Financial Services
AMPE,Ampio Pharmaceuticals Inc.,strong sell,0.15642070085254237,-0.6174210221376734,-0.4453518519920694,,0.0864725246750273,-0.3260104775730821,52974079.0,Healthcare
AMPH,Amphastar Pharmaceuticals Inc.,sell,13.901007335150444,-0.3038108493076828,-0.4621171572600098,0.0,0.0862284142741867,0.004609110925689386,1019237105.0,Healthcare
AMR,Alta Mesa Resources Inc.,buy,2.5664237268687784,1.260993335631749,0.9974396582219633,,0.1960848946573348,,445628513.0,Industrials
AMRB,American River Bankshares,buy,15.744219406463575,0.21264353049431728,-0.06336315558459726,,0.1695592094661802,0.018391046580100934,82160918.0,Financial Services
AMRC,Ameresco Inc. Class A,sell,11.137787068498158,-0.166384389669209,-0.32740039325982206,0.02074960479035326,0.194705801601186,-0.15770832011544456,701142616.0,Industrials
AMRH,Ameri Holdings Inc.,hold,0.25020928935486136,0.24725549453295476,-0.4621171572600098,0.0,0.36284003055054215,0.17776544289421503,9188956.0,Technology
AMRK,A-Mark Precious Metals Inc.,strong buy,37.6660821225814,2.3033864908780006,0.7716473887747772,0.15323038795350086,0.9961828713068095,0.3148570600904619,81846078.0,Financial Services
AMRN,Amarin Corporation plc,hold,17.16363802629949,0.02100422865797819,-0.3445953187161689,0.28153011026108365,0.014646273020508138,0.001954381340104394,5873190282.0,Healthcare
AMRS,Amyris Inc.,strong buy,9.671203431801567,1.5925871722567766,0.3913064883916446,0.9651005781349185,-0.07299185297416533,0.24170317595192792,281721353.0,Basic Materials
AMRX,Amneal Pharmaceuticals Inc. Class A,sell,10.692516181653572,-0.13159367555065232,-0.3671971406886009,,0.16813468238549767,,3985871079.0,Healthcare
AMS,American Shared Hospital Services,strong buy,4.7809561179403675,1.159476563870276,0.28526654748591973,0.08141874860089815,0.10851035129478381,0.5336094441899812,13599320.0,Healthcare
AMSC,American Superconductor Corporation,hold,10.411533384639267,-0.03134732139308903,-0.4617003321062545,-0.0002875825222358186,0.1703459215055836,0.1777299407517805,251027623.0,Technology
AMSF,AMERISAFE Inc.,sell,42.44658013434287,-0.13263886259923124,-0.275375622465741,,0.01577717595740613,0.03417107669707331,1055994904.0,Financial Services
AMSWA,American Software Inc. Class A Common Stock,hold,10.737154196467037,0.10959385710946455,-0.12883308170076313,-0.0071696138677148635,0.16516407026569535,-0.0016825042219027475,323496794.0,Technology
AMT,American Tower Corporation (REIT),sell,138.4934468811577,-0.06603488410130859,-0.24864904167420354,0.14508959936216193,-0.0028433812830837013,-0.03552129733946141,71094740765.0,Communication Services
AMTB,Mercantil Bank Holding Corporation,buy,29.18517318472773,1.1886164886259682,0.13247680300091225,,0.08989640890215655,0.8637721193855465,574546734.0,Financial Services
AMTBB,Mercantil Bank Holding Corporation Class B Common Stock,strong buy,25.49578812628949,1.4735309444357707,0.3097838704765541,,0.11623658974025797,0.9347006625877703,443538580.0,Financial Services
AMTD,TD Ameritrade Holding Corporation,strong sell,27.170942672434307,-0.3794546467333989,-0.34656471982577464,,0.046508082090825686,-0.17235224241195768,28898841531.0,Financial Services
AMTX,Aemetis Inc,strong sell,-0.614553619758714,-1.63128462231715,-0.4621171572600098,0.0,-0.23728888199879616,-0.9993473658107951,17893812.0,Basic Materials
AMWD,American Woodmark Corporation,strong buy,132.72743715051448,1.059645584666658,0.3546608335252013,0.3944036119224166,0.13718759863830288,0.07833405938528237,1166335099.0,Consumer Cyclical
AMX,America Movil S.A.B. de C.V.n Depository Receipt Series L,sell,12.44604281494788,-0.09982184955595809,-0.309187490142541,-0.1212147339220293,0.12316172555610172,0.11228854604714122,51044121618.0,Communication Services
